universityId,name,category,facultyStrength,employmentOutlook,requiredSubjects,minScore,minRank
A705,储能科学与工程,,,,,562,64010
A705,土木工程,,,,,527,125128
A705,信息与计算科学,,,,,573,50933
A705,应用物理学,,,,,548,85517
A705,数据计算及应用,,,,,557,71177
A705,大数据管理与应用,,,,,563,63370
A705,焊接技术与工程,,,,,550,83230
A708,机械类,,,,,567,58328
A708,电气工程及其自动化,,,,,581,41685
A708,计算机类,,,,,583,39594
A708,数学类,,,,,567,57889
A708,新媒体技术,,,,,545,91740
A708,轻化工程,,,,,551,81627
A708,材料类,,,,,556,72911
A708,环境科学与工程类,,,,,533,113480
A708,制药工程,,,,,548,86349
A708,食品科学与工程类,,,,,543,95318
A708,化学类,,,,,532,116154
A708,教育技术学,,,,,520,141996
A708,人力资源管理,,,,,556,73031
A708,机械设计制造及其自动化(中外合作办学),,,,,530,120369
A708,工业设计(中外合作办学),,,,,499,190119
A708,计算机科学与技术(中外合作办学),,,,,537,106829
A709,广播电视编导,,,,,529,122682
A709,英语,,,,,545,90885
A709,数学类,,,,,560,67704
A709,应用物理学,,,,,545,91811
A709,应用化学,,,,,533,114442
A709,材料类,,,,,556,73450
A709,电气工程及其自动化,,,,,576,47266
A709,微电子科学与工程,,,,,567,58448
A709,计算机科学与技术,,,,,576,46721
A709,计算机类,,,,,571,53307
A709,网络空间安全,,,,,567,58008
A709,纺织类,,,,,514,155180
A709,服装设计与工程,,,,,544,92614
A709,轻化工程,,,,,540,100525
A709,环境工程,,,,,516,150286
A709,工商管理,,,,,524,131604
A709,会计学,,,,,560,67787
A709,建筑环境与能源应用工程,,,,,509,166472
A709,给排水科学与工程,,,,,503,180227
A710,道路桥梁与渡河工程(茅以升班),,,,,594,29896
A710,道路桥梁与渡河工程,,,,,586,36968
A710,道路桥梁与渡河工程(国际工程班),,,,,583,39501
A710,城市地下空间工程,,,,,583,39723
A710,智能车辆工程,,,,,604,22369
A710,车辆工程,,,,,601,24049
A710,工科试验班(智能制造长安学堂计划),,,,,608,19952
A710,物流管理,,,,,594,29776
A710,工商管理类,,,,,601,24531
A710,工程管理(长安学堂计划),,,,,585,37863
A710,工程管理,,,,,583,39190
A710,经济学类,,,,,591,32221
A710,工科试验班(机器人长安学堂计划),,,,,610,18510
A710,自动化类,,,,,606,20994
A710,交通设备与控制工程,,,,,600,24964
A710,工科试验班(计算机长安学堂计划),,,,,612,17365
A710,计算机科学与技术,,,,,608,19848
A710,人工智能(中外合作办学),,,,,581,41765
A710,测绘类,,,,,587,35655
A710,工科试验班(智慧建造长安学堂计划),,,,,597,27334
A710,工科试验班(智慧环境与生态修复长安学堂计划),,,,,585,37195
A710,环境工程,,,,,586,36384
A710,化学工程与工艺,,,,,591,31803
A710,建筑类,,,,,585,37085
A710,工科试验班(材料类长安学堂计划),,,,,603,23158
A710,交通工程,,,,,597,27338
A710,交通运输,,,,,599,25802
A710,大数据管理与应用,,,,,601,24349
A710,地理信息科学,,,,,592,30976
A710,新能源科学与工程,,,,,603,23004
A710,能源与动力工程,,,,,602,23539
A710,电气工程及其自动化,,,,,609,18861
A710,思想政治教育,,,,,604,22201
A710,法学,,,,,613,16679
A710,行政管理(长安学堂计划),,,,,597,27155
A710,行政管理,,,,,595,28678
A710,广播电视编导,,,,,583,39853
A710,新闻传播学类,,,,,606,20700
A710,数学类,,,,,603,23097
A710,应用物理学,,,,,601,24271
A710,英语,,,,,599,25997
A710,日语,,,,,592,31238
A710,道路桥梁与渡河工程(中外合作办学),,,,,561,66465
A710,车辆工程(中外合作办学),,,,,583,39740
A710,交通运输(中外合作办学),,,,,579,43716
A710,工科试验班(华为班),,,,,607,20178
A710,工科试验班(未来交通),,,,,603,22829
A710,机械类,,,,,601,24292
A710,电子信息类,,,,,606,20721
A710,地质工程,,,,,589,33410
A710,地球物理学类,,,,,586,36478
A710,安全工程,,,,,582,40891
A710,水利类,,,,,587,35929
A710,材料类,,,,,591,32130
A712,农林经济管理(卓越班),,,,,606,20692
A712,经济学(基础拔尖培养班),,,,,609,18958
A712,法学,,,,,614,16180
A712,社会学类,,,,,603,22989
A712,公共管理类,,,,,600,25005
A712,英语,,,,,603,22758
A712,汉语国际教育,,,,,606,20808
A712,工商管理类,,,,,605,21910
A712,经济学类,,,,,606,20882
A712,数字经济,,,,,593,30628
A712,风景园林,,,,,592,31455
A712,城乡规划,,,,,585,37292
A712,园林,,,,,590,33375
A712,生物科学类,,,,,595,28526
A712,生物信息学,,,,,597,27390
A712,地理信息科学,,,,,603,22690
A712,农学(农学类),,,,,595,28978
A712,智慧农业,,,,,604,22352
A712,植物保护,,,,,588,35060
A712,制药工程,,,,,599,25694
A712,设施农业科学与工程,,,,,592,31434
A712,动物科学,,,,,584,38484
A712,智慧牧业科学与工程,,,,,583,39149
A712,草业科学,,,,,579,43423
A712,动物医学,,,,,588,34441
A712,林学类,,,,,586,36585
A712,林业工程类,,,,,582,40155
A712,智慧林业,,,,,592,31340
A712,资源环境科学,,,,,594,29899
A712,环境科学与工程类,,,,,595,29075
A712,土地科学与技术,,,,,593,30679
A712,水土保持与荒漠化防治,,,,,581,41630
A712,生态修复学,,,,,584,38635
A712,水利类,,,,,596,28104
A712,智慧水利,,,,,597,27488
A712,电气工程及其自动化,,,,,615,15846
A712,土木工程,,,,,587,36018
A712,智能建造,,,,,592,31397
A712,机械类,,,,,604,22220
A712,电子信息工程,,,,,616,15245
A712,农业机械化及其自动化,,,,,603,22891
A712,农业智能装备工程,,,,,603,23066
A712,计算机类,,,,,607,20545
A712,食品科学与工程类,,,,,594,29885
A712,葡萄与葡萄酒工程,,,,,585,37672
A712,葡萄与葡萄酒工程(卓越工程师班),,,,,588,34317
A712,信息与计算科学,,,,,604,22320
A712,光电信息科学与工程,,,,,611,17739
A712,数学与应用数学,,,,,604,22514
A712,化学类,,,,,600,25412
A712,植物生产类(卓越班),,,,,591,32432
A712,资源环境科学(卓越班),,,,,594,29182
A712,水利类(卓越班),,,,,604,22675
A712,食品营养与健康(卓越班),,,,,596,28149
A712,植物保护(中外合作办学),,,,,571,52670
A712,环境科学(中外合作办学),,,,,577,45467
A712,食品科学与工程(中外合作办学),,,,,575,48150
A712,园艺(园艺类),,,,,581,41936
A716,中医学,,,,,580,42386
A716,临床医学,,,,,575,47644
A716,中西医临床医学,,,,,556,72823
A716,中药学,,,,,536,108850
A716,护理学,,,,,520,140383
A718,哲学类,,,,,601,24162
A718,经济学类,,,,,604,22442
A718,社会学,,,,,596,28284
A718,马克思主义理论,,,,,607,20155
A718,教育学类,,,,,602,23604
A718,中国语言文学类,,,,,613,16736
A718,外国语言文学类(英语),,,,,611,18165
A718,外国语言文学类(非英语),,,,,595,29107
A718,政治学与行政学,,,,,598,26459
A718,化学类,,,,,591,31943
A718,地理科学类,,,,,609,19036
A718,生物科学类,,,,,589,33517
A718,心理学类,,,,,587,35953
A718,材料类,,,,,592,31560
A718,计算机类,,,,,602,23519
A718,公共管理类,,,,,603,22977
A718,大数据管理与应用,,,,,592,31509
A718,广播电视编导,,,,,584,38122
A718,电子信息科学与技术(中外合作办学),,,,,567,57557
A718,历史学类,,,,,607,20189
A718,数学类,,,,,607,20509
A718,物理学类,,,,,604,22263
A719,社会工作,,,,,526,129027
A719,英语(师范类),,,,,530,119537
A719,日语,,,,,520,140772
A719,计算机科学与技术,,,,,551,81733
A719,软件工程,,,,,539,101653
A719,物联网工程,,,,,527,125634
A719,物理学(师范类),,,,,514,155084
A719,电子信息工程,,,,,542,96912
A719,化学(师范类),,,,,507,170935
A719,运动康复,,,,,510,164427
A719,临床医学,,,,,551,80511
A719,麻醉学,,,,,553,78676
A719,护理学,,,,,505,174534
A720,学前教育(师范类),,,,,532,115557
A720,英语(师范类),,,,,534,110941
A720,历史学(师范类),,,,,559,68458
A720,网络与新媒体,,,,,540,100577
A720,建筑学,,,,,527,125115
A720,城乡规划,,,,,533,114482
A720,数学与应用数学(师范类),,,,,542,96987
A720,应用化学,,,,,505,175622
A720,生物科学(师范类),,,,,499,190505
A720,测控技术与仪器,,,,,530,119801
A720,高分子材料与工程,,,,,532,116392
A720,电子信息科学与技术,,,,,555,74927
A720,食品科学与工程,,,,,506,172266
A720,食品质量与安全,,,,,517,146481
A721,思想政治教育(师范类),,,,,518,144959
A721,汉语言文学(师范类),,,,,524,132092
A721,外国语言文学类,,,,,508,167220
A721,历史学(师范类),,,,,519,143050
A721,工商管理类,,,,,516,150219
A721,会计学,,,,,524,131847
A721,旅游管理,,,,,504,177602
A721,广播电视编导,,,,,503,181202
A721,经济学,,,,,496,197246
A721,数字经济,,,,,502,182336
A721,数学与应用数学(师范类),,,,,483,228017
A721,物理学(师范类),,,,,473,254511
A721,化学(师范类),,,,,470,261676
A721,地理科学(师范类),,,,,494,203023
A721,人文地理与城乡规划,,,,,484,227643
A721,地理信息科学,,,,,511,162389
A721,统计学,,,,,479,239389
A721,机械设计制造及其自动化,,,,,492,207661
A721,材料成型及控制工程,,,,,481,235307
A721,机械电子工程,,,,,491,208341
A721,工业设计,,,,,476,247251
A721,智能制造工程,,,,,487,218153
A721,测控技术与仪器,,,,,489,214626
A721,材料物理,,,,,476,247962
A721,材料化学,,,,,479,239365
A721,光电信息材料与器件,,,,,480,237481
A721,电气工程及其自动化,,,,,494,200888
A721,电子信息类,,,,,487,219524
A722,学前教育(中外合作办学)(师范类),,,,,496,198039
A722,汉语言文学(师范类),,,,,540,99994
A722,文物与博物馆学,,,,,531,116878
A722,物理学(师范类),,,,,485,223391
A722,数字经济,,,,,482,231710
A723,广播电视编导,,,,,501,184874
A723,学前教育(中外合作办学)(师范类),,,,,497,194602
A723,数学与应用数学(师范类),,,,,476,247552
A723,汉语言文学(师范类),,,,,524,131705
A723,信息安全,,,,,486,222965
A723,思想政治教育(师范类),,,,,518,145159
A723,物理学(师范类),,,,,473,254615
A724,经济学,,,,,584,38438
A724,金融学,,,,,577,46366
A724,国际经济与贸易,,,,,577,45702
A724,汉语言文学,,,,,591,32103
A724,英语,,,,,578,44446
A724,俄语,,,,,573,50486
A724,德语,,,,,586,36472
A724,法语,,,,,581,41701
A724,西班牙语,,,,,586,36464
A724,人工智能,,,,,570,54265
A724,工商管理,,,,,570,54125
A724,审计学,,,,,586,36365
A724,翻译,,,,,573,50410
A724,商务英语,,,,,583,39118
A724,新闻学,,,,,571,52841
A724,汉语言文学(师范类),,,,,590,32854
A726,哲学,,,,,592,31036
A726,社会工作,,,,,592,31678
A726,社会学,,,,,594,29300
A726,经济学类,,,,,593,30157
A726,法学(民商法),,,,,619,13607
A726,法学(经济法),,,,,618,14081
A726,法学(刑事法),,,,,617,14505
A726,法学(行政法),,,,,617,14625
A726,法学(涉外法治),,,,,617,14601
A726,法学(反恐怖主义法),,,,,615,15496
A726,法学(公共安全法),,,,,617,14831
A726,政治学与行政学,,,,,601,24333
A726,英语,,,,,594,29143
A726,电子商务及法律,,,,,603,23227
A726,行政管理,,,,,598,26836
A726,审计学,,,,,604,22256
A726,财务管理,,,,,598,26385
A726,人力资源管理,,,,,594,29886
A726,广播电视编导,,,,,556,73380
A726,戏剧影视文学,,,,,562,64522
A727,特殊教育,,,,,514,154170
A727,新闻学,,,,,515,151287
A727,康复治疗学,,,,,492,205798
A727,公共事业管理,,,,,512,157985
A727,体育旅游,,,,,506,171817
A729,艺术史论,,,,,525,131082
A729,艺术管理,,,,,532,115492
A729,非物质文化遗产保护,,,,,539,103188
A729,艺术设计学,,,,,537,106989
A729,美术学,,,,,526,128015
A730,法学,,,,,621,12896
A730,政治学类,,,,,609,19013
A730,马克思主义理论类,,,,,612,17210
A730,汉语言文学,,,,,616,15127
A730,英语,,,,,607,20132
A730,历史学类,,,,,611,17809
A730,新闻传播学类,,,,,608,19559
A730,经济学类,,,,,610,18781
A730,物理学类(含基地班),,,,,615,15568
A730,应用物理学(原子核物理方向基地班),,,,,616,14906
A730,化学类(含基地班),,,,,610,18327
A730,应用化学(放射化学方向基地班),,,,,605,21432
A730,生物科学(含基地班),,,,,610,18792
A730,生物技术(含基地班),,,,,612,17598
A730,理论与应用力学(基地班),,,,,612,17227
A730,材料类,,,,,612,17409
A730,电子信息类(含基地班),,,,,620,13416
A730,计算机类(含基地班),,,,,621,12580
A730,核工程与核技术,,,,,619,13565
A730,口腔医学,,,,,611,18220
A730,数学与应用数学(基地班),,,,,621,12771
A730,大气科学(含基地班),,,,,610,18346
A730,统计学,,,,,615,15876
A730,法学(涉外法治创新班),,,,,621,12691
A730,文物与博物馆学(文物保护创新班),,,,,610,18396
A730,金融学(数智金融创新班),,,,,610,18480
A730,信息与计算科学(先进计算创新班),,,,,618,14339
A730,物理学(量子科技创新班),,,,,619,13570
A730,应用气象学(智慧气象创新班),,,,,609,19412
A730,新能源材料与器件(新型电力系统创新班),,,,,616,14940
A730,微电子科学与工程(集成电路设计与应用创新班),,,,,618,13994
A730,工商管理类(AI与智慧管理创新班),,,,,619,13811
A730,工商管理类(含基地班),,,,,610,18823
A730,临床医学,,,,,607,20638
A731,材料成型及控制工程,,,,,531,117590
A731,冶金工程,,,,,515,152210
A731,金属材料工程,,,,,518,144886
A731,无机非金属材料工程,,,,,514,154786
A731,焊接技术与工程,,,,,529,121547
A731,功能材料(新能源材料方向),,,,,522,137011
A731,机械设计制造及其自动化,,,,,551,81681
A731,智能制造工程,,,,,542,97062
A731,能源与动力工程,,,,,546,88791
A731,水利水电工程,,,,,527,126254
A731,土木工程,,,,,498,192471
A731,建筑环境与能源应用工程,,,,,505,176117
A731,给排水科学与工程,,,,,501,186006
A731,道路桥梁与渡河工程,,,,,500,187182
A731,智能建造,,,,,507,171565
A731,测绘工程,,,,,508,169134
A731,工程管理,,,,,502,182906
A731,电气工程及其自动化,,,,,570,54469
A731,电子信息科学与技术,,,,,553,78554
A731,自动化,,,,,555,75091
A731,机器人工程,,,,,549,84678
A731,通信工程,,,,,551,80714
A731,计算机科学与技术,,,,,560,67464
A731,软件工程,,,,,546,89976
A731,物联网工程,,,,,548,85568
A731,数据科学与大数据技术,,,,,549,84727
A731,网络空间安全,,,,,544,94081
A731,工商管理,,,,,528,124364
A731,市场营销,,,,,523,133898
A731,工业工程,,,,,523,134331
A731,过程装备与控制工程,,,,,534,111073
A731,化学工程与工艺,,,,,513,156968
A731,油气储运工程,,,,,519,143507
A731,环境工程,,,,,502,182944
A731,安全工程,,,,,517,146703
A731,应用化学,,,,,519,142402
A731,测控技术与仪器,,,,,532,115771
A731,国际经济与贸易,,,,,527,125757
A731,生物工程,,,,,510,164735
A731,微电子科学与工程,,,,,548,85959
A731,英语,,,,,524,132250
A731,俄语,,,,,522,136356
A731,法学,,,,,559,68603
A731,知识产权,,,,,548,86245
A731,汉语言文学,,,,,546,89208
A732,交通运输,,,,,566,59073
A732,交通工程,,,,,555,75021
A732,物流管理,,,,,548,86620
A732,建筑环境与能源应用工程,,,,,522,137791
A732,给排水科学与工程,,,,,524,132419
A732,环境工程,,,,,519,144065
A732,土木工程,,,,,531,118366
A732,工程造价,,,,,526,127646
A732,水利水电工程,,,,,540,101273
A732,工程管理,,,,,536,108538
A732,铁道工程,,,,,552,80272
A732,道路桥梁与渡河工程,,,,,546,88852
A732,机械设计制造及其自动化,,,,,562,64971
A732,机械电子工程,,,,,559,69498
A732,车辆工程,,,,,560,67625
A732,能源与动力工程,,,,,551,81740
A732,工业工程,,,,,533,113044
A732,电气工程及其自动化,,,,,578,45074
A732,自动化,,,,,575,48443
A732,轨道交通信号与控制,,,,,568,56421
A732,电子信息工程,,,,,558,70345
A732,通信工程,,,,,566,59632
A732,计算机科学与技术,,,,,565,60095
A732,电子科学与技术,,,,,558,70819
A732,软件工程,,,,,556,74049
A732,数据科学与大数据技术,,,,,551,81304
A732,新能源科学与工程,,,,,545,91436
A732,储能科学与工程,,,,,548,86615
A732,信息与计算科学,,,,,547,88410
A732,应用物理学,,,,,526,128992
A732,统计学,,,,,528,122826
A732,地理信息科学,,,,,548,86650
A732,测绘工程,,,,,544,94061
A732,遥感科学与技术,,,,,542,97528
A732,材料科学与工程,,,,,531,116732
A732,材料成型及控制工程,,,,,538,105045
A732,生物工程,,,,,522,137545
A732,建筑学,,,,,529,121847
A732,城乡规划,,,,,527,126919
A732,汉语言文学,,,,,559,68490
A732,汉语国际教育,,,,,540,100276
A732,国际经济与贸易,,,,,538,103764
A732,工商管理,,,,,542,96694
A732,市场营销,,,,,527,125632
A732,会计学,,,,,569,55957
A732,财务管理,,,,,562,65204
A732,英语,,,,,550,82516
A732,法语,,,,,528,123614
A732,应用化学,,,,,532,116621
A732,化学工程与工艺,,,,,527,126151
A732,过程装备与控制工程,,,,,540,101286
A732,通信工程(茅以升班),,,,,574,49114
A732,给排水科学与工程(茅以升班),,,,,548,85981
A732,交通运输(茅以升班),,,,,577,45378
A732,土木工程(茅以升班),,,,,551,80857
A732,自动化(茅以升班),,,,,577,45481
A732,轨道交通信号与控制(茅以升班),,,,,574,48865
A732,车辆工程(詹天佑班),,,,,577,45976
A732,土木工程(詹天佑班),,,,,547,88711
A732,土木工程(卓越计划班),,,,,529,120941
A732,电气工程及其自动化(卓越计划班),,,,,585,37063
